listing_id,product,price,original_price,condition,seller,time_posted,likes,listing_url,source_url,category,buyer_protection,delivery_info
1311310194,Beegees,RM15,,Lightly used,faizZ,,6.0,https://www.carousell.com.my/p/beegees-1311310194/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1434242735,LTD GUITAR BASS 4 STRING,RM599,,Lightly used,teaoais1,,8.0,https://www.carousell.com.my/p/ltd-guitar-bass-4-string-1434242735/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437589660,Too Phat 360 - Just A Lil' Bit (Cassette),RM25,,Like new,azharnoor72,,,https://www.carousell.com.my/p/too-phat-360-just-a-lil-bit-cassette-1437589660/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1432396055,TC Electronic Dark Matter Distortion,RM100,RM200,Lightly used,sakerrr,,8.0,https://www.carousell.com.my/p/tc-electronic-dark-matter-distortion-1432396055/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1436156350,Fender Stratocaster Player MIM,"RM2,000",,Like new,lee_waigh,,17.0,https://www.carousell.com.my/p/fender-stratocaster-player-mim-1436156350/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1436564820,Tagima TBM5 5 Strings Bass Guitar,RM800,,Well used,Gudang94Bekas,,12.0,https://www.carousell.com.my/p/tagima-tbm5-5-strings-bass-guitar-1436564820/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437418523,"YAMAHA
GUITAR BASS-ELECTRIC,4STRING
model: BB234",RM838,,Lightly used,cash_converters_sunway_mentari,,6.0,https://www.carousell.com.my/p/yamaha-guitar-bass-electric-4string-model-bb234-1437418523/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437589579,💥KASET SHAM 69 (2 KASET) special edition The Masters,RM50,,Lightly used,sanggarage,,,https://www.carousell.com.my/p/💥kaset-sham-69-2-kaset-special-edition-the-masters-1437589579/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1433980808,Michael Jackson Don’t Stop ‘Til You Get Enough 2006 Dual Disc CD Single,RM91,,Like new,bamboohouses,,24.0,https://www.carousell.com.my/p/michael-jackson-don’t-stop-‘til-you-get-enough-2006-dual-disc-cd-single-1433980808/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437591835,[CD] Gerald Levert - Private Line,RM20,,Lightly used,reconnectcollective,,,https://www.carousell.com.my/p/cd-gerald-levert-private-line-1437591835/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437589951,Dixon jet set plus (used),"RM2,400",,Well used,zechstjw,,,https://www.carousell.com.my/p/dixon-jet-set-plus-used-1437589951/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437589572,Linkin Park Live in Texas Cassette Tape,RM25,,Like new,azharnoor72,,,https://www.carousell.com.my/p/linkin-park-live-in-texas-cassette-tape-1437589572/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1417727281,"New PA System Karaoke Set. Power Amplifier, 12inch Speaker, Wireless Microphone",RM880,,Brand new,wanzharif31,,8.0,https://www.carousell.com.my/p/new-pa-system-karaoke-set-power-amplifier-12inch-speaker-wireless-microphone-1417727281/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437567215,Jay Chou VCD,RM30,,Like new,tlws33,,1.0,https://www.carousell.com.my/p/jay-chou-vcd-1437567215/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437372813,Michael Jackson - History CD,RM59,,Brand new,kimscds,,3.0,https://www.carousell.com.my/p/michael-jackson-history-cd-1437372813/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
