place_url,clean_review
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,here have a lot of hand painted walls .. showing of the moment of old chinatown life .. many murals including 3d elements so that we can take some creative photos .. here decorate with traditional lanterns during chinese new year .. there are cafes bars and restaurants nearby so that when you felt tired you can take a rest here .. such a good place to check in and visit ..
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a lovely back alley that s popular with tourists and locals alike. a superb nostalgic alleyway full of decoration and items from the past for you to reminiscing. located in the heart of kuala lumpur chinatown area and is always crowded at night as the lights will be turn on. locals will like this place for the various pubs and restaurants for catch up or to chill.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong also known as little demon alley is a beautifully restored heritage laneway situated in kuala lumpur s chinatown. it is renowned for its interactive murals that vividly portray daily life in the 1960s its meticulously restored pre war shophouses and its lively ambiance complete with charming cafes inviting bars and numerous opportunities for photography. this transformation has successfully converted a previously neglected alley into a vibrant cultural hotspot.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,it was such a fun and interesting experience to stroll while viewing so many beautiful arts and interactive murals at kwai chai hong. there are so many amazing spots to take pictures and huge varieties of food and drinks option as well. i think it s one of the must visit places when traveling to kl if you love art artsy places and photography
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice place. now this place has changes the deco and art compared to previous years. it s lunar month 8 and the chinese are celebrating mid autumn festival where they can see a huge moon and bunnies decorated along the backstreet.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,various bars and pubs for alcoholic drinks here. enjoyed my lone time over at rimbar xo kl and baijiu bar for their boozy liquor cocktail drinks. the arts and cultural showcases are fun to admire too
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,interesting wall art. nice lanterns and very old buildings in small area in the middle of a city. visited once few years back. seems like a popular spot with cafes and other shops.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,perfect spot for that proof of visit photo but honestly i m glad we came during the day. not feeling the comfy vibes at night would be too scary to wander around!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,an interesting dead end. street art especially paintings on the dilapidated walls with plaster falling off in places. entrance to a few restaurants i didn t go in... . a good place for some special photos. the only thing that can keep you there for more than 15 minutes is the crowd of tourists taking selfies and you have to wait after them for a good angle.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,very nice they have so many mural n photo spot.... and the most nice thing is all the thing is free but because its free there are so many tourist visit but its worth to go because there will be no taking time to long for q because i think all tourist is undestand with unspoken rule for not taking too long time to pose at spot and so many thing to explore around like china town rext kl loronh panggung and all the local delicious food so go and enjoy
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,picturesque worth visiting on your way to or from the chinatown market. fabulous cafe nearby the bumblebee with free wifi if you buy a drink!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this place is always full of tourists both local and overseas. this round the decorations are to celebrate mid autumn festival. there are lots of beautiful traditional lanterns hanging with adorable rabbits as part of the decorative. a small lovely old vibes of the historical building built back in those days.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,i suggest to wear light color ourfits to match the murals and the settings there so that the photos will have better a contrast. it is not just an interesting place for photo shootings you will also find cafes and restaurants nearby to hangout.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,what a fantastic experience exploring kwai chai hong! this small historical street in kl is impeccably maintained and restored making it a dream for photographers. we were thrilled to find it wasn t too busy giving us the space to capture some truly stunning pictures amidst the fun and beautiful wall art. it s clear the effort made to preserve the authentic buildings and keep this part of kl true to its roots has paid off beautifully.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,very cool space in the chinatown area but also very touristy. if you visit around chinese new year there are statues of each chinese zodiac animal
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,it s a little hidden gem with beautiful wall murals. needs a bit of exploring to find it but definitely worth visiting and taking some lovely pictures.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,4.5 stars must go attraction in kl 10 minutes walk from pasa seni mrt station. nostalgic and playful wall paintings in a t shaped alley. creative. interactive. scan qr code to learn their stories. so interesting. a lot of fun. but too many people at day time particularly in the afternoon. there are some eateries. mysterious atomphere when the light on at night.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this place is walking distance to petaling street a nice place to take photos.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a nice street with wall murals for photography. free entrance and is not too crowded on a weekday afternoon
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this small alley is really a successful concept. it s just a short lane with nothing particularly special just some simple decorations yet it manages to attract huge crowds.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,good place to take pics and videos. there is a lot of mural on the wall. best time to come here between morning before 12. quite no many people in that time.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,not easy to find without a maps app. nice murals but poorly maintained area.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,i wish i had more time here as an art lover it was such an amazing experience. you need at least a few hours to soak in all the corners and streets. yes it s photo worthy but if you only go for the photos you ll miss out on the art and nuance of the locals
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this place is a must visit! it s super cute and photogenic with a bit of an ethnic vibe too and the best part is it s free! it s right in the city center not far from petaling street so there s really no reason to skip it. honestly i have no excuse not to visit this place so you absolutely should!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,came to reshoot photos before meeting with my friends and found it close. there s a notice board stated clearly the operation hours. so thoughtful
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a lovely hidden gem in kl! kwai chai hong is a charming alley filled with vibrant murals that make it perfect for photos and a quick cultural stroll. morning visits are best to avoid crowds and enjoy the murals in natural light as many shops are closed and the art less visible at night. a must visit spot if you re looking to explore the heritage side of kuala lumpur!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this area is quite aesthetic for photos. however i visited during the holiday season so it was very crowded. there is no entrance fee to visit this place it s free.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong where heritage meets art! absolutely loved wandering through this little hidden lane full of character and charm. the blend of chinese malay culture is everywhere from restored shophouses to lanterns murals and old school details that feel like stepping back in time. every corner is a photo moment vintage windows neon signs street art and nostalgic props that make you want to dress the part and strike a pose! it s not a huge space but it s packed with culture creativity and that old town kl vibe. definitely worth a visit if you love places with both story and style. pro tip go early or around golden hour for the best lighting! kwaichaihong kualalumpurhiddengem artstreetkl chinesemalayculture photospotskl ellies.taste
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,must visit place for clicking your gram worthy photos. also recommend to explore graffiti around the area
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,touristy area so get ready for crowds. hot and humid is expected as well but cool area for pictures.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this vibrant back alley is full of stunning street art murals making it a photographer s paradise. the atmosphere is fun beautiful and mysterious a blend of art culture and charm. a must visit spot in kl s heritage trail perfect for instagram worthy snaps.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a must see place. if you don t know where it is you ll miss it. hidden alleyway in umoung another alley. found it by chance while walking and it became crowded quickly with a tour. only one way in and out!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,photo spots everywhere endless food choices! came at noon but it wasn t hot at all thanks to the stalls shading the walkway. it can be crowded since this place is so popular but people come and go so fast so you ll get your chance to take pictures. kl gem you can t miss!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,2025 always worth a visit even for a local like i am. been there 3 4 times but the decorations change and it s good to see it both during the day and at night especially during the chinese new year with the festive mood. a haven for photography and it s free! feb 2026 update this year of the horse decorations may be the best so far!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a hidden gem in chinatown that s full of character! this restored laneway brings kl s past to life with colourful murals chinese lanterns and charming touches that blend heritage with creativity. it s not a long walk through but there s plenty to take in especially if you enjoy street art and photo ops. what makes it even better is the location it s surrounded by some brilliant spots for coffee craft ice cream and light bites. whether you re looking for a quiet caf or a quirky dessert shop you ll find something nearby to enjoy before or after exploring the lane. a great stop for anyone interested in culture history or just snapping a few insta worthy shots. best enjoyed in the early evening when the lights start to come on!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice place instagramable there are grafity we can use to capture for instagram.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,if you walk by it s ok to take a snap. not much difference comparing to other part of the old kl town.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,much emptier on weekday and if early in the morning. it s quite a small area and one would take in the key ig spots probably in 5 10 mins depending on how many or how much time one take to snap a photo. only worth a trip if one is also happy to wander around the larger chinatown area.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a cute street art area for people who live photography many photo points with very cute chinese style vibes we went on sunday it was crowded with tourists there are many hidden bars worth a trip here
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong isn t very big but it s a charming little spot with some nice murals. it s worth a quick stop if you re exploring chinatown. we visited during the day . it was calm and good for photos but i d recommend checking it out both during the day and at night for the full vibe. the area around it has a lot more to explore so don t just stop here!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,located in chinatown it s super easy to find and very convenient to get to! perfect for anyone looking to create content and take amazing photos. there are plenty of caf s to choose from and the street art is cool!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,what a cultural place with festival decoration up!! so cute so nice so festive!! definitely worth for visiting!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice but unclean. wish better managed. right on the left side of this mural a septic tank with super strong toilet smell and....home of rats!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,visited this kuala lumpur kl attraction during the chinese new year eve and the whole experience is superb! as you can see in the videos and photos the decorations are super pretty especially in the night and sure definitely a must go for some photo worthy moments! do remind that you can t bring in any tripod or selfie stick whenever there is an event decor ya. also long queues are can t avoid. besides since kwai chai hong is a backlane of rows of shops do not miss out spotting some popular food spots and hidden bars here too! some famous one including the dabao restro bar g string ho kaw hainan kopitiam and pik wah bar cafe.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,as a malaysian i must compliment this attraction at this area. the government make so many efforts to clean up this place and area and make it so nice now with beautiful murals. it is definitely a worth place to check in and take photos for the hype. tips this area is so messy dirty dark etc previously from the past but now this is really different and they make it a tourist attraction. i must say awesome to whoever make this place great and lively. great job!!!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,it s a unique place for tourists. they will change decor for different festival. regret part was they did not maintain the mural on the wall. most of the paint are running off.i did not take other photos
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a street with lots of wall paintings... colourful...for 30 min maximum
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a little area for good time of good photography and fun. not a large place but good enough for this area. the art work murals are nice and reflect the livelihood of the older generation living in this area.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this place is very lively especially during chinese new year. i came here before cny and it was very crowded. however the decorations are really beautiful and pretty. there are many great photo spots so prepare your best outfit. all photo spots are free and there are many food and beverage tenants along this street.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,cozy little area with street art on the walls. can get busy during rush hours. well worth a visit possibly combined with lunch a cafe or dinner at one of the nearby places. enjoy!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is a beautiful heritage spot right in the heart of kuala lumpur. the place has a charming old town vibe with well preserved murals lantern lit streets and a lively atmosphere. it was nice and pleasantly crowded which added to the energy and experience. great place for evening walks photos and soaking in kl s cultural side. definitely worth a visit if you re in the city.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,wonderful place. would recommend everyone going there. it can be very crowded but the place is worth it. cute for pics. nice wall painting.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,such an amazing place to spend the morning or the afternoon you can smell the history of the chinese community in the beginning of the century when arriving to create a new life. you can also eat authentic good food around the village. i really appreciate and recommend
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,there are plenty of great chill out spots in the evening perfect for relaxing hanging out with friends and enjoying the atmosphere.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is a hidden gem in kuala lumpur s chinatown where history and art intertwine to revive the charm of a bygone era. this beautifully restored alleyway showcases intricate murals depicting the daily lives of early chinese settlers offering visitors a glimpse into the city s rich cultural heritage. the fusion of old world architecture and modern artistic expressions creates a captivating atmosphere making it a prime spot for photography and cultural exploration. as night falls the alley transforms with soft lantern lights adding to its nostalgic appeal. visitors can explore the surrounding caf s and artisan shops that complement the heritage theme making the experience even more immersive. whether you re a history enthusiast an art lover or simply looking for a unique spot in the city kwai chai hong stands as a testament to chinatown s enduring legacy.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a nostalgic must see! kwai chai hong features stunning 1960s murals heritage charm. steps from petaling street central market it s the perfect cultural stop. don t miss the red lanterns at night! great cafes photo ops near pasar seni mrt.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is a charming alley nestled between shops adorned with vibrant street art that captures the essence of traditional chinese life from the past century. the murals are intricately detailed offering a nostalgic glimpse into a bygone era and they provide excellent backdrops for instagram photos. however beyond the wall paintings i found that the alley doesn t offer much else of interest. while the art is captivating and visually appealing there aren t many additional attractions or activities to engage visitors.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,lovely wall paintings and souvenir a random pick at local restaurant offers great service
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,located just behind the famous ho kow hainan kopitiam and bun choon. open daily from 9 12am. many people tourist during the day. skip the crowd if u come at night. look prettier with the lights. free entrance
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice decorations and murals. the entrance is free. just a bit difficult to find car park
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,there s mid autumn decoration now while it last soon. nice place to snap some photos but do prepare there are crowd.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this is a great spot to visit in chinatown kuala lumpur. it s conveniently located within walking distance of the lrt and mrt stations. the area a rejuvenated back lane features many historical and beautiful wall murals perfect for photos. during chinese new year and the mid autumn festival you ll find themed decorations to enjoy. nearby there are plenty of cafes and eateries to explore.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice alley tucked away from the hustle and bustle of kl city. it s a little run down but it has interesting wall murals and decorations introducing life back in the olden days. went there on a weekday and it was quite busy. a good place to visit to get a taste of how life is back then.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,i specially took leave to meet my friend for photos but it was suddenly closed without any notice on social media. ended up making a wasted trip.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,each time there s a festival approaching they will decorate the place to match it. the themes are usually creative and interesting. many social media worthy and breathtaking pictures can be shot here. art and cultural display of malaysia is shown here.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,crowded on a sunday afternoon. hard to snap a good photo but worth the visit. if you come to chinatown in kl don t miss this spot.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a nice place to visit. alert! a lot of beautiful fresco in here. this is my first time in here. it is bringing me back to the old i mean really old centuries. our grandparents guarantee will remember everything. i am taking some photos for my grandma. she definitely will really happy. a lot of tourists and also local coming here as well. i am super proud of the community because there are really keeping this place neat and also vandalisme is none. proud of them. i am really enjoy walking in here. i will come again next time.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,took the kids and family to kwai chai hong such a fun and vibrant spot. the heritage alley is full of colorful murals perfect for photos and exploring. a great outing for all ages.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,as a visitor from hong kong definitely this is one of signature place that you can experience the culture of kl.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,visited during the lunar new year. good artsy installations!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is a hidden gem in the heart of kuala lumpur s chinatown offering a unique blend of history art and culture. this beautifully restored lane is a must visit for anyone exploring the area with its charming old shophouses vibrant murals and nostalgic ambiance. walking through kwai chai hong feels like stepping back in time with its carefully preserved architecture and interactive art pieces that tell the story of chinatown s past. the murals depicting scenes of daily life in olden days are incredibly detailed and make for perfect photo opportunities. it s not just a visual treat but also a meaningful connection to the history of the area. the lane is also home to several trendy cafes bars and restaurants where you can enjoy delicious food and drinks while soaking in the artistic atmosphere. it s a great spot to unwind take pictures or simply enjoy the creative vibe. whether you re a history buff an art lover or just looking for a unique instagram worthy location kwai chai hong is highly recommended. a perfect mix of culture creativity and nostalgia in the heart of kuala lumpur!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,no entrance fees. it s just a short walk about but the decorations are really eye catching.. and rich in cultural heritage. great place for instagram pics. and it should be fun to explore the food and beverage places around and nearby this alleyway.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,for travelers with a passion for creativity and a fondness for exceptional coffee look no further than the captivating kwai chai hong art avenue. situated in the heart of kuala lumpur this lively street is a haven where art enthusiasts and coffee aficionados converge. as you amble down this avenue a vivid tapestry of street art portraying everyday life and dazzling installation pieces crafted from glistening plate glass will greet you. each corner of this street transforms into an open air gallery with its own distinctive narrative. but there s more to discover here. kwai chai hong art avenue is also home to a delightful array of cozy coffee shops bars and even a chocolate tasting shop. whether you crave a robust espresso or a velvety latte these inviting cafes have your caffeine desires covered. be prepared for bustling crowds especially as night falls. getting here is a breeze thanks to convenient public transport connections. and when the sun dips below the horizon the street comes to life with a captivating dance of lights promising an unforgettable nocturnal adventure. kwai chai hong art avenue is where imagination and flavor intertwine offering a treasure trove of experiences for every traveler seeking art coffee and the enchantment of the night.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,it is a small tourist spot for sure. no need to pay for entrance. just appreciate the artwork they made. it looks beautiful. they change the decorations based on the other reviews i ve seen. which is good. you can visit the place day or night. of course different stores will be open. on day time i would recommend the bubble bee cafe.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong a hidden gem in kuala lumpur kwai chai hong also known as ghost lane is a charming hidden alleyway in chinatown kuala lumpur. it s a vibrant and colorful street filled with murals street art and traditional chinese architecture. key features instagram worthy the colorful murals and art installations make it a perfect spot for photos. historical charm learn about the area s history through the art pieces. cafes and restaurants enjoy delicious food and drinks in the cozy atmosphere. if you re looking for a unique and authentic experience in kuala lumpur kwai chai hong is a must visit.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice place to take photos since all the wall mural painting is very nostalgic and beautiful. better to visit during the day after you get your breakfast or lunch in nearby cafe. the photos will explain how great the place.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,i went to this place for the first time and it s a cool alley that combines old history with modern art. the paintings on the walls show what life used to be like giving you a peek into the past. the mix of old buildings and new caf s makes it feel both familiar and fresh at the same time. i really liked the fun atmosphere and how the area still shows its history while adding a creative touch. it s the kind of place that makes you want to walk around and notice every little thing.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,small surprise in chinatown but it was really crowded. lanterns and fish hanging with plenty of colours for upcoming lunar new year. so glad we stumbled across it. lots of small details in the paintings and decor.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,update i decided to do another visit on a sat night and the place takes on a whole new identity at night. the entire area including the back alley leading to the entrance is vibrant and crowded thanks to a night market. this is no ordinary night market though. the best way to describe it is a genz night market with everything from craft beer to artisan coffee. been here 2 years ago and decided to give it another go recently. what a big difference that 2 years has been. the place used to be quite hot as there wasn t much shade. now many of the plants have grown to provide a nice cooling shade. some of the murals have faded and it would be good to refresh them a bit. just don t expect too much as it is just a small back alley that has been spruced up with murals and given a 70 s era chinatown vibe. but the place has done a great job of revitalizing the area. my only other complaint is that there is currently a japanese alcohol company sponsorship that has placed japanese elements like lanterns arches and even a big billboard of fujiyama. the vibe at kwai chai hong is the 70 s chinese era and the japanese elements just do not jive with the rest of the place. it s like a bad hollywood movie that can t tell the difference between chinese and japanese. however i do understand that sponsorship is needed to upkeep the place since it is free.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,it s a small back lane of shophouses that has instagrammable wall mural arts of yesteryear. it s free as there s no entrance fee. it s worth to take a stroll there and have your photos taken against the mural art no one knows if the mural art will last for how much longer.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,entrance is free there are many locations with art there is a cafe where you can sit and relax and also enjoy the atmosphere of this alley i advise everyone to visit this place
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,somehow this place reminds me of singapore. this place has a good spot for tourists to take photos with pop up wall colored and the beautiful murals. there s also a good cafe nearby that i always come when i am in kuala lumpur because the kopitiam is so gewd and has the authentic taste.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,it is a charming and colorful spot to explore. the murals the restored old buildings and the cozy atmosphere make it a great place for photos and a nice walk. it s small but very lively and full of character. definitely worth a quick visit if you re in the area.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this is a place everyone should have on their list when visiting malaysia very small street nothing fancy but beautiful art. recommend to visit at night.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,hidden place in china town worthy of a wisit plenty of instagram moments if you looking for that. and close to this place many restaurants street foods and more enjoy and respect the work some friends did to take care of the history here . enjoy
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a nice touristic place when it is not overcrowded.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a hidden gem of kuala lumpur.ghost alley also known as kwai chai hong is a small alley off lorong panggung street. its name comes from the cantonese word which means little ghost alley or little demon alley . there are two theories about how the alley got its name. one theory is that the chinese referred to naughty children as and because children liked to play there the alley was named after them. another theory is that the alley was once home to gangsters and was named by the locals. regardless of how it got its name ghost alley is now a popular tourist attraction. there are a number of restaurants cafes and shops here as well as some beautiful street art.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,it was charming as usual and the vibes were the best. a nice walk in the city
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a remarkable effort to turnaround this place. it s now a landmark a must visit place for tourists and have inspired many cafe businesses to sprout within its vicinity. it s also a nod to street art and the chinese culture. came here many times in the day and visited first time after nightfall. it gives a different vibe.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a charming hidden street with historic buildings and wall art allocated behind petaling street . a bit hard to find
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,comparatively small but must visit as there are so many wall arts. great place to take photos
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice place for photos in a city like kl
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice place for evening photos and spend some time
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a must visit for first timers to kl. i came on a monday at 11am and there were quite a bit of other visitors. however it didn t feel too crowded and it didn t take long to take a photo with the art without anyone else in your shot.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,the lovely attraction and design of this area within a archway in chinatown makes it a great place to visit and admire the work they have done to this garden type area. worth a visit when in chinatown. free entry.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,not a big alley. really small. but great for insta photo. its well kept but crowded with tourist. you will be lucky if you can snap a photo without a tourist in the frame. not covered so it can get pretty hot on midday.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong in kuala lumpur is a fantastic spot for anyone looking for unique and instagram worthy photo opportunities. with a variety of themed areas you re sure to find the perfect backdrop for your pictures. it s a fun and visually stimulating place to explore and you can easily spend some time wandering through the different sets and snapping photos. its location next to chinatown is a huge plus as it allows you to conveniently combine a visit to both locations. explore the vibrant streets and bustling markets of chinatown and then head over to kwai chai hong for a fun photoshoot. it s a great way to experience two different sides of kl in one trip. definitely a must visit for those looking to add some creative flair to their social media!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is a hidden spot in kl perfect for street art lovers and photography enthusiasts. the alley is filled with vibrant murals that beautifully depict old chinatown life making it a great spot for creative photos. the mix of heritage and modern art adds to the charm and it s a nice place to explore while strolling through the city center. worth a quick visit if you enjoy street art and cultural vibes!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,awesome cny deco.... must visit place... highly recommend...
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong brings back the memory of 1960s of chinatown in kuala lumpur. it is a backlane of shophouses at lorong panggong with murals on the walls. visitors may come here for free. there were several instagrammable photo points where visitors may snap pictures. some shops at the vicinity had direct access from their back doors to this site. visitors are suggested to come on day time for better pictures taking. visitors may also enjoy dining from the eateries nearby. no public toilet is available here. kwai chai hong can be accessed by metro lines lrt kelana jaya line or mrt kajang line alight at pasar seni station. from the exit a of mrt kajang line this place is just few minutes walkaway. instead visitors may also take e hailing service to visit here.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kuala lumpur s kwai chai hong is a must visit spot for anyone looking to explore and take memorable photos. this place is rich in history and filled with nostalgia. the food and desserts here are absolutely delicious and authentic. there s a small restaurant that stands out with amazing dishes great drinks and even ice cream. this place is highly recommended!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this alley is very unique. hidden in between the cafes and restaurants this alley can give you glimpse of art eith touch of chinese culture. with murals and decoration. i think this area is supported by artist who showcased their art in this area. when i visited is a dragon made from plastic plates and support with lights.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a popular tourist spot and very instagrammable nostalgic little back alley with street art murals depicting scenes of everyday life from a bygone era. always love to drop in and take a few pictures every time we are passing by and be transported back in time!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,very run down alleys and smell bad. would not recommend going there alone at night. the art work would look great if the area was well maintained
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,let me take you on a journey to kwai chai hong in kuala lumpur a living storybook filled with captivating murals rich history and delicious local treats. explore the narrow alleys join a guided tour to uncover hidden tales and savor malaysian snacks. don t miss the enchanting atmosphere when vintage lanterns light up the night. kwai chai hong is a must visit offering a unique glimpse into kuala lumpur s past.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,very attractive unique and instagramable place in petaling street...cool
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this is a super popular tourist attraction around petaling street area with the popularity in social media making it always packed with people and really difficult to take photos without any photo bombs. in fact there s a crowd waiting before the place is even open. the place is small back alley with some mural reminisce of the golden days of this kl chinatown. in fact some of the murals had started to worn out. the part on top of the stairs is difficult to access as there will always be someone busy taking photos and blocking the stairs. so you might be seeing a queue waiting to go up. all in all the place is insta worthy but you will be done within 10 15 minutes!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,lovely murals all over the streets
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is a fantastic place to visit in kuala lumpur chinatown. the alleyway is beautifully restored with murals that take you back in time showcasing the rich history of chinatown. the area is perfect for a leisurely walk and the nearby cafes add to the charm. definitely worth a visit!
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,wonderful experience walking along the back alley... nicely done up... unfortunately the drain still smell horrible.... let s clean up the drain next....
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a nice destination to capture the memorable photos. this place attracts lot of visitors to come and take pictures. especially when travelling on some special occations like mid autumn festival or chinese new year the decoration will become more blink blink and colorful.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,love the 1960s vibes here. little heritage lane with beautiful decorations and murals! i also love how frequently there is new art installation here. there are many bars and cafe nearby.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,nice place for a strolll!!!! just 3mins away from petaling street it is a reclaimed abandoned alley. very good initiative and work by the bodies and organizations doing it good job! a back alley lane that is full of 80s nostalgic feeling. also connecting to a handful of cafes and shops. i heard that they would change their theme every once in a while with different collaborations. quite a good idea to keep the place fresh and new while also showcasing local art talents. hope that it would be beautifully managed and continue to be used as a spot for sight seeing while also keeping old heritage buildings in good shape.
